user_id,month,day,message_count
1132,5,30,4
1132,5,31,5
1132,6,1,7
1132,6,2,5
1132,6,3,3
1132,6,4,5
1132,6,5,6
1132,6,6,4
1132,6,7,3
1132,6,8,1
1132,6,9,4
1132,6,10,7
1132,6,11,1
1132,6,12,4
1132,6,13,6
1132,6,14,4
1132,6,15,8
1132,6,16,7
1132,6,17,1
1132,6,18,8
1132,6,19,9
1132,6,20,5
1132,6,21,3
1132,6,22,6
1132,6,23,5
1132,6,24,1
1132,6,25,5
1132,6,26,2
1132,6,27,5
1132,6,28,6
1132,6,29,4
1132,6,30,8
1132,7,1,1
1132,7,2,5
1132,7,3,1
1132,7,4,4
1132,7,5,5
1132,7,6,5
1132,7,7,8
1132,7,8,4
1132,7,9,6
1132,7,10,4
1132,7,11,8
1132,7,12,5
1132,7,13,5
1132,7,14,5
1132,7,15,4
1132,7,16,6
1132,7,17,6
1132,7,18,3
1132,7,19,6
1132,7,20,4
1132,7,21,7
1132,7,22,7
1132,7,23,3
1132,7,24,6
1132,7,25,7
1132,7,26,6
1132,7,27,5
1132,7,28,1
1132,7,29,3
1132,7,30,7
1132,7,31,2
1132,8,1,7
1132,8,2,5
1132,8,3,6
1132,8,4,3
1132,8,5,5
1132,8,6,2
1132,8,7,8
1132,8,8,4
1132,8,9,4
1132,8,10,5
1132,8,11,1
1132,8,12,5
1132,8,13,4
1132,8,14,7
1132,8,15,1
1132,8,16,7
1132,8,17,3
1132,8,18,5
1132,8,19,7
1132,8,20,6
1132,8,21,4
1132,8,22,4
1132,8,23,8
1132,8,24,1
1132,8,25,5
1132,8,26,5
1132,8,27,5
1132,8,28,10
1132,8,29,5
1132,8,30,7
1132,8,31,2
1132,9,1,8
1132,9,2,6
1132,9,3,6
1132,9,4,8
1132,9,5,5
1132,9,6,6
1132,9,7,3
1132,9,8,2
1132,9,9,2
1132,9,10,2
1132,9,11,8
1132,9,12,3
1132,9,13,5
1132,9,14,6
1132,9,15,9
1132,9,16,9
1132,9,17,6
1132,9,18,6
1132,9,19,2
1132,9,20,7
1132,9,21,2
1132,9,22,7
1132,9,23,3
1132,9,24,6
1132,9,25,3
1132,9,26,3
1132,9,27,5
1132,9,28,7
1132,9,29,6
1132,9,30,4
1132,10,1,6
1132,10,2,3
1132,10,3,2
1132,10,4,4
1132,10,5,7
1132,10,6,4
1132,10,7,6
1132,10,8,5
1132,10,9,7
1132,10,10,7
1132,10,11,4
1132,10,12,3
1132,10,13,6
1132,10,14,5
1132,10,15,5
1132,10,16,7
1132,10,17,2
1132,10,18,5
1132,10,19,4
1132,10,20,3
1132,10,21,5
1132,10,22,3
1132,10,23,7
1132,10,24,2
1132,10,25,5
1132,10,26,5
1132,10,27,5
1132,10,28,5
1132,10,29,5
1132,10,30,11
1132,10,31,5
1132,11,1,5
1132,11,2,6
1132,11,3,2
1132,11,4,4
1132,11,5,8
1132,11,6,4
1132,11,7,4
1132,11,8,10
1132,11,9,3
1132,11,10,4
1132,11,11,6
1132,11,12,4
1132,11,13,11
1132,11,14,5
1132,11,15,5
1132,11,16,9
1132,11,18,5
1132,11,19,3
1132,11,20,6
1132,11,21,11
1132,11,22,10
1132,11,23,4
1132,11,24,6
1132,11,25,4
1132,11,26,8
1132,11,27,1
1132,11,28,6
1132,11,29,7
1132,11,30,5
1132,12,1,1
1132,12,2,2
1132,12,3,2
1132,12,4,8
1132,12,5,6
1132,12,6,9
1132,12,7,3
1132,12,8,7
1132,12,9,4
1132,12,10,6
1132,12,11,3
1132,12,12,7
1132,12,13,7
1132,12,14,6
1132,12,15,4
1132,12,16,5
1132,12,17,3
1132,12,18,2
1132,12,19,6
1132,12,20,3
1132,12,21,5
1132,12,22,5
1132,12,23,6
1132,12,24,3
1132,12,25,7
1132,12,26,3
1132,12,27,7
1132,12,28,4
1132,12,29,8
1132,12,30,5
1132,12,31,3
1133,7,22,1
1133,7,23,4
1133,7,24,5
1133,7,25,2
1133,7,26,2
1133,7,27,1
1133,7,28,2
1133,7,29,2
1133,7,30,4
1133,7,31,4
1133,8,1,1
1133,8,2,1
1133,8,3,2
1133,8,4,3
1133,8,5,2
1133,8,6,1
1133,8,7,2
1133,8,8,6
1133,8,9,1
1133,8,10,2
1133,8,11,2
1133,8,12,2
1133,8,13,1
1133,8,14,5
1133,8,15,2
1133,8,16,1
1133,8,17,2
1133,8,18,4
1133,8,19,6
1133,8,20,2
1133,8,22,1
1133,8,23,2
1133,8,24,1
1133,8,25,2
1133,8,26,3
1133,8,27,3
1133,8,28,1
1133,8,29,4
1133,8,30,3
1133,8,31,2
1133,9,1,4
1133,9,2,4
1133,9,3,4
1133,9,4,4
1133,9,5,3
1133,9,6,3
1133,9,7,3
1133,9,8,3
1133,9,9,2
1133,9,10,1
1133,9,11,3
1133,9,12,2
1133,9,13,1
1133,9,14,7
1133,9,15,3
1133,9,16,3
1133,9,17,4
1133,9,18,4
1133,9,19,4
1133,9,20,1
1133,9,21,1
1133,9,22,6
1133,9,23,2
1133,9,24,5
1133,9,25,6
1133,9,26,2
1133,9,27,2
1133,9,28,1
1133,9,29,2
1133,10,1,1
1133,10,2,3
1133,10,3,1
1133,10,4,2
1133,10,5,5
1133,10,6,4
1133,10,7,2
1133,10,8,4
1133,10,9,1
1133,10,10,3
1133,10,11,4
1133,10,12,1
1133,10,13,2
1133,10,14,2
1133,10,15,5
1133,10,16,1
1133,10,17,2
1133,10,18,1
1133,10,19,3
1133,10,20,2
1133,10,21,2
1133,10,22,7
1133,10,23,2
1133,10,24,1
1133,10,25,3
1133,10,26,4
1133,10,27,1
1133,10,28,2
1133,10,29,5
1133,10,30,3
1133,10,31,2
1133,11,1,5
1133,11,2,4
1133,11,3,4
1133,11,4,3
1133,11,5,6
1133,11,6,5
1133,11,7,1
1133,11,8,6
1133,11,9,1
1133,11,10,2
1133,11,11,2
1133,11,12,4
1133,11,13,5
1133,11,14,4
1133,11,15,3
1133,11,16,3
1133,11,17,6
1133,11,18,4
1133,11,20,6
1133,11,21,4
1133,11,22,1
1133,11,23,2
1133,11,24,1
1133,11,25,6
1133,11,26,3
1133,11,27,3
1133,11,28,3
1133,11,29,2
1133,11,30,3
1133,12,1,2
1133,12,2,3
1133,12,3,2
1133,12,4,2
1133,12,5,1
1133,12,6,2
1133,12,7,4
1133,12,9,4
1133,12,10,1
1133,12,11,8
1133,12,12,1
1133,12,13,4
1133,12,14,2
1133,12,15,2
1133,12,16,1
1133,12,17,5
1133,12,18,2
1133,12,19,6
1133,12,20,6
1133,12,21,2
1133,12,23,2
1133,12,24,6
1133,12,25,2
1133,12,26,3
1133,12,27,2
1133,12,28,2
1133,12,29,3
1133,12,30,3
1133,12,31,2
1134,9,9,1
1134,9,12,1
1134,9,13,2
1134,9,15,2
1134,9,19,2
1134,9,20,1
1134,9,23,1
1134,9,24,1
1134,9,27,2
1134,9,28,1
1134,9,29,2
1134,10,2,2
1134,10,3,1
1134,10,17,1
1134,10,18,2
1134,10,25,1
1134,10,29,3
1134,10,31,1
1134,11,2,1
1134,11,3,1
1134,11,5,1
1134,11,6,1
1134,11,8,1
1134,11,10,1
1134,11,11,1
1134,11,12,2
1134,11,13,2
1134,11,15,1
1134,11,18,1
1134,11,21,2
1134,11,22,1
1134,11,26,1
1134,11,27,2
1134,11,28,1
1134,11,29,4
1134,12,7,1
1134,12,10,1
1134,12,11,1
1134,12,14,1
1134,12,15,2
1134,12,25,2
1134,12,27,1
1134,12,28,1
1136,10,18,4
1136,10,19,3
1136,10,20,1
1136,10,21,1
1136,10,22,1
1136,10,24,4
1136,10,25,1
1136,10,26,3
1136,10,28,2
1136,10,29,4
1136,10,30,1
1136,10,31,1
1136,11,1,2
1136,11,2,1
1136,11,3,1
1136,11,4,2
1136,11,5,1
1136,11,6,1
1136,11,7,1
1136,11,8,1
1136,11,9,2
1136,11,10,3
1136,11,14,4
1136,11,15,2
1136,11,16,1
1136,11,17,3
1136,11,19,1
1136,11,22,2
1136,11,23,2
1136,11,24,3
1136,11,25,3
1136,11,26,3
1136,11,28,2
1136,11,29,1
1136,12,2,1
1136,12,3,1
1136,12,4,2
1136,12,5,1
1136,12,6,6
1136,12,7,3
1136,12,8,1
1136,12,9,2
1136,12,10,1
1136,12,11,2
1136,12,12,2
1136,12,13,2
1136,12,14,1
1136,12,15,3
1136,12,16,2
1136,12,17,3
1136,12,18,1
1136,12,19,1
1136,12,20,4
1136,12,21,1
1136,12,22,1
1136,12,23,3
1136,12,25,1
1136,12,26,3
1136,12,27,1
1136,12,28,1
1136,12,29,1
1136,12,30,6
1136,12,31,2
1137,10,3,2
1137,10,5,3
1137,10,6,1
1137,10,7,1
1137,10,8,3
1137,10,9,1
1137,10,10,1
1137,10,11,1
1137,10,12,1
1137,10,13,1
1137,10,15,4
1137,10,16,3
1137,10,17,4
1137,10,18,1
1137,10,19,2
1137,10,20,4
1137,10,21,1
1137,10,22,3
1137,10,23,3
1137,10,24,1
1137,10,25,2
1137,10,27,2
1137,10,30,2
1137,10,31,1
1137,11,1,1
1137,11,2,2
1137,11,3,2
1137,11,4,3
1137,11,6,2
1137,11,7,4
1137,11,8,4
1137,11,9,3
1137,11,10,2
1137,11,11,4
1137,11,12,2
1137,11,13,4
1137,11,14,2
1137,11,15,1
1137,11,16,2
1137,11,17,1
1137,11,18,2
1137,11,19,2
1137,11,20,2
1137,11,21,1
1137,11,22,2
1137,11,23,5
1137,11,24,1
1137,11,25,1
1137,11,27,2
1137,11,28,3
1137,11,29,1
1137,11,30,3
1137,12,2,1
1137,12,3,4
1137,12,4,1
1137,12,5,1
1137,12,6,2
1137,12,7,1
1137,12,8,1
1137,12,10,1
1137,12,11,3
1137,12,12,3
1137,12,13,6
1137,12,14,1
1137,12,15,3
1137,12,17,1
1137,12,18,4
1137,12,19,3
1137,12,20,1
1137,12,21,2
1137,12,23,1
1137,12,24,2
1137,12,26,2
1137,12,27,2
1137,12,28,2
1137,12,29,4
1137,12,30,2
1137,12,31,2
1138,2,7,1
1138,2,11,1
1138,2,12,1
1138,2,17,1
1138,2,19,2
1138,2,24,1
1138,3,3,1
1138,3,8,1
1138,3,9,1
1138,3,12,1
1138,3,14,1
1138,3,18,1
1138,3,20,1
1138,3,22,2
1138,3,25,1
1138,3,29,2
1138,3,30,1
1138,4,3,1
1138,4,6,1
1138,4,7,1
1138,4,9,2
1138,4,10,1
1138,4,22,1
1138,4,25,2
1138,4,26,1
1138,4,29,1
1138,5,3,1
1138,5,5,1
1138,5,7,1
1138,5,8,1
1138,5,10,1
1138,5,15,1
1138,5,16,2
1138,5,18,1
1138,5,20,1
1138,5,21,1
1138,5,22,1
1138,5,24,1
1138,5,25,1
1138,5,27,1
1138,5,31,1
1138,6,1,1
1138,6,6,1
1138,6,7,1
1138,6,8,1
1138,6,12,1
1138,6,15,2
1138,6,17,1
1138,6,18,1
1138,6,20,3
1138,6,21,1
1138,6,25,2
1138,6,26,1
1138,6,27,1
1138,7,3,1
1138,7,7,1
1138,7,11,1
1138,7,12,1
1138,7,16,1
1138,7,19,1
1138,7,24,1
1138,7,25,1
1138,7,26,1
1138,7,29,1
1138,7,30,1
1138,8,15,1
1138,8,17,1
1138,8,18,2
1138,8,21,1
1138,8,26,1
1138,8,29,1
1138,9,1,1
1138,9,2,1
1138,9,3,1
1138,9,4,1
1138,9,7,2
1138,9,8,1
1138,9,11,1
1138,9,15,1
1138,9,16,2
1138,9,18,1
1138,9,21,1
1138,9,25,1
1138,9,26,1
1138,9,28,2
1138,10,1,1
1138,10,12,2
1138,10,15,1
1138,10,24,2
1138,10,31,1
1138,11,7,1
1138,11,13,1
1138,11,17,1
1138,11,22,1
1138,11,24,2
1138,11,25,1
1138,12,1,1
1138,12,3,1
1138,12,4,1
1138,12,6,1
1138,12,8,2
1138,12,10,1
1139,11,19,2
1139,11,20,2
1139,11,21,1
1139,11,22,2
1139,11,23,1
1139,11,24,4
1139,11,25,6
1139,11,28,4
1139,11,29,2
1139,11,30,2
1139,12,2,1
1139,12,4,6
1139,12,5,2
1139,12,6,1
1139,12,7,1
1139,12,8,3
1139,12,9,3
1139,12,11,1
1139,12,12,1
1139,12,14,1
1139,12,15,1
1139,12,16,4
1139,12,18,1
1139,12,19,3
1139,12,20,3
1139,12,21,1
1139,12,22,3
1139,12,23,2
1139,12,24,4
1139,12,25,2
1139,12,26,2
1139,12,27,2
1139,12,28,3
1139,12,29,2
1139,12,30,2
1139,12,31,1
1140,6,22,1
1140,6,25,1
1140,6,28,1
1140,7,2,3
1140,7,3,1
1140,7,4,2
1140,7,11,1
1140,7,14,2
1140,7,19,1
1140,7,20,2
1140,7,22,1
1140,8,5,1
1140,8,8,1
1140,8,10,1
1140,8,11,2
1140,8,12,1
1140,8,14,2
1140,8,16,1
1140,8,17,1
1140,8,20,1
1140,8,22,1
1140,8,23,1
1140,9,2,2
1140,9,7,1
1140,9,9,1
1140,9,12,1
1140,9,14,1
1140,9,18,1
1140,9,19,1
1140,9,20,1
1140,9,23,1
1140,9,25,1
1140,9,28,1
1140,10,1,1
1140,10,2,1
1140,10,3,1
1140,10,7,2
1140,10,8,1
1140,10,10,2
1140,10,15,1
1140,10,17,3
1140,10,27,2
1140,10,28,1
1140,10,30,1
1140,11,1,1
1140,11,7,3
1140,11,8,1
1140,11,9,2
1140,11,10,1
1141,6,27,3
1141,7,1,1
1141,7,3,2
1141,7,17,2
1141,7,19,1
1141,7,21,3
1141,7,24,1
1141,7,25,1
1141,7,26,1
1141,7,28,1
1141,8,1,2
1141,8,3,2
1141,8,5,1
1141,8,6,3
1141,8,7,2
1141,8,9,1
1141,8,10,1
1141,8,16,2
1141,8,17,1
1141,8,18,2
1141,8,19,1
1141,8,20,1
1141,9,1,1
1141,9,4,1
1141,9,6,1
1141,9,7,1
1141,9,8,1
1141,9,9,1
1141,9,11,2
1141,9,13,2
1141,9,16,1
1141,9,17,1
1141,9,18,2
1141,9,19,1
1141,9,22,1
1141,9,23,3
1141,9,25,2
1141,9,28,1
1141,9,29,3
1141,9,30,1
1141,10,1,2
1141,10,2,1
1141,10,3,1
1141,10,8,1
1141,10,9,1
1141,10,10,1
1141,10,11,2
1141,10,12,2
1141,10,17,1
1141,10,18,1
1141,10,19,2
1141,10,20,1
1141,10,26,1
1141,10,29,1
1141,10,30,1
1141,10,31,2
1141,11,4,2
1141,11,5,2
1141,11,7,1
1141,11,8,1
1141,11,9,1
1141,11,14,2
1141,11,15,1
1141,11,17,1
1141,11,19,1
1141,11,23,1
1141,11,29,1
1141,11,30,1
1141,12,1,1
1141,12,3,3
1141,12,4,1
1141,12,6,1
1141,12,7,4
1141,12,16,1
1141,12,17,1
1141,12,18,2
1141,12,19,2
1141,12,25,2
1141,12,26,1
1141,12,27,1
1141,12,29,1
1141,12,31,2
1142,8,24,5
1142,8,25,1
1142,8,26,1
1142,8,27,1
1142,8,28,3
1142,8,29,2
1142,8,30,1
1142,9,3,2
1142,9,4,1
1142,9,7,1
1142,9,8,1
1142,9,9,2
1142,9,10,1
1142,9,11,2
1142,9,12,2
1142,9,13,1
1142,9,14,3
1142,9,16,3
1142,9,19,2
1142,9,21,1
1142,9,22,4
1142,9,28,2
1142,10,1,2
1142,10,3,1
1142,10,4,1
1142,10,5,1
1142,10,6,1
1142,10,7,1
1142,10,9,1
1142,10,10,1
1142,10,11,2
1142,10,12,1
1142,10,13,3
1142,10,15,1
1142,10,16,1
1142,10,17,1
1142,10,18,3
1142,10,19,1
1142,10,20,1
1142,10,21,3
1142,10,22,1
1142,10,23,1
1142,10,25,2
1142,10,26,3
1142,10,27,2
1142,10,28,3
1142,10,29,3
1142,10,30,2
1142,10,31,2
1142,11,1,2
1142,11,2,2
1142,11,3,4
1142,11,4,4
1142,11,6,1
1142,11,7,1
1142,11,9,3
1142,11,10,1
1142,11,11,2
1142,11,12,1
1142,11,13,3
1142,11,14,1
1142,11,15,2
1142,11,16,2
1142,11,17,2
1142,11,18,1
1142,11,19,2
1142,11,20,1
1142,11,21,2
1142,11,23,2
1142,11,24,2
1142,11,25,1
1142,11,26,1
1142,11,29,2
1142,11,30,2
1142,12,2,3
1142,12,3,1
1142,12,4,1
1142,12,6,2
1142,12,7,2
1142,12,8,2
1142,12,10,4
1142,12,11,3
1142,12,12,2
1142,12,13,1
1142,12,14,1
1142,12,15,1
1142,12,16,3
1142,12,17,3
1142,12,18,1
1142,12,19,1
1142,12,20,2
1142,12,21,3
1142,12,24,1
1142,12,27,1
1142,12,28,1
1142,12,29,4
1142,12,30,3
1142,12,31,1
1144,4,22,4
1144,4,23,1
1144,4,24,3
1144,4,25,3
1144,4,26,3
1144,4,27,3
1144,4,28,3
1144,4,29,1
1144,5,1,1
1144,5,2,2
1144,5,3,2
1144,5,4,1
1144,5,5,1
1144,5,6,3
1144,5,7,4
1144,5,8,4
1144,5,9,2
1144,5,10,2
1144,5,11,4
1144,5,12,1
1144,5,13,2
1144,5,14,4
1144,5,15,3
1144,5,16,1
1144,5,17,2
1144,5,18,2
1144,5,19,5
1144,5,20,2
1144,5,21,2
1144,5,22,3
1144,5,23,3
1144,5,24,2
1144,5,25,4
1144,5,26,3
1144,5,27,5
1144,5,28,1
1144,5,29,1
1144,5,31,1
1144,6,1,2
1144,6,2,1
1144,6,3,3
1144,6,4,3
1144,6,6,2
1144,6,7,3
1144,6,8,4
1144,6,9,2
1144,6,10,1
1144,6,12,2
1144,6,14,2
1144,6,15,4
1144,6,16,4
1144,6,18,1
1144,6,19,1
1144,6,20,1
1144,6,21,3
1144,6,22,4
1144,6,23,3
1144,6,24,4
1144,6,25,2
1144,6,26,1
1144,6,27,5
1144,6,28,2
1144,6,29,3
1144,6,30,1
1144,7,1,3
1144,7,2,2
1144,7,3,1
1144,7,4,3
1144,7,5,2
1144,7,6,2
1144,7,7,2
1144,7,8,1
1144,7,9,1
1144,7,10,5
1144,7,11,1
1144,7,12,1
1144,7,13,2
1144,7,14,2
1144,7,15,3
1144,7,17,3
1144,7,18,2
1144,7,19,1
1144,7,21,4
1144,7,22,4
1144,7,23,1
1144,7,24,5
1144,7,25,1
1144,7,26,4
1144,7,27,2
1144,7,28,2
1144,7,31,4
1144,8,1,1
1144,8,2,3
1144,8,3,5
1144,8,4,6
1144,8,5,3
1144,8,6,2
1144,8,7,4
1144,8,8,3
1144,8,9,2
1144,8,11,4
1144,8,12,2
1144,8,13,5
1144,8,14,5
1144,8,15,4
1144,8,16,1
1144,8,17,2
1144,8,18,1
1144,8,19,1
1144,8,20,1
1144,8,21,1
1144,8,22,1
1144,8,23,3
1144,8,24,2
1144,8,25,3
1144,8,26,2
1144,8,27,1
1144,8,28,3
1144,8,29,6
1144,8,30,6
1144,8,31,3
1144,9,1,2
1144,9,2,3
1144,9,3,2
1144,9,4,4
1144,9,5,1
1144,9,6,3
1144,9,7,2
1144,9,8,2
1144,9,9,1
1144,9,10,3
1144,9,11,1
1144,9,12,5
1144,9,13,3
1144,9,14,1
1144,9,15,4
1144,9,16,2
1144,9,17,5
1144,9,18,3
1144,9,19,4
1144,9,20,2
1144,9,21,2
1144,9,22,1
1144,9,23,3
1144,9,24,2
1144,9,25,3
1144,9,26,2
1144,9,27,3
1144,9,28,3
1144,9,29,1
1144,9,30,1
1144,10,1,1
1144,10,2,1
1144,10,3,3
1144,10,4,1
1144,10,6,2
1144,10,7,1
1144,10,8,1
1144,10,9,3
1144,10,10,8
1144,10,11,3
1144,10,12,2
1144,10,13,1
1144,10,14,2
1144,10,15,2
1144,10,16,5
1144,10,17,2
1144,10,18,4
1144,10,19,2
1144,10,20,2
1144,10,21,3
1144,10,22,2
1144,10,23,3
1144,10,24,4
1144,10,25,3
1144,10,26,2
1144,10,27,3
1144,10,29,3
1144,10,30,3
1144,11,1,2
1144,11,2,2
1144,11,4,3
1144,11,6,2
1144,11,7,2
1144,11,8,3
1144,11,9,2
1144,11,10,3
1144,11,12,1
1144,11,13,1
1144,11,14,2
1144,11,15,2
1144,11,16,2
1144,11,17,2
1144,11,18,4
1144,11,19,4
1144,11,20,2
1144,11,21,2
1144,11,22,2
1144,11,23,2
1144,11,24,4
1144,11,25,3
1144,11,26,3
1144,11,27,3
1144,11,28,2
1144,11,29,4
1144,11,30,2
1144,12,1,2
1144,12,2,4
1144,12,3,3
1144,12,4,2
1144,12,5,2
1144,12,6,3
1144,12,8,1
1144,12,9,3
1144,12,10,1
1144,12,11,2
1144,12,12,4
1144,12,13,3
1144,12,14,5
1144,12,16,2
1144,12,17,2
1144,12,18,2
1144,12,19,3
1144,12,20,1
1144,12,21,4
1144,12,22,3
1144,12,23,3
1144,12,24,6
1144,12,25,4
1144,12,26,6
1144,12,28,2
1144,12,29,2
1144,12,30,1
1144,12,31,5
1145,6,7,3
1145,6,8,2
1145,6,9,2
1145,6,10,6
1145,6,13,1
1145,6,15,3
1145,6,16,3
1145,6,17,3
1145,6,18,4
1145,6,19,3
1145,6,20,1
1145,6,21,3
1145,6,22,2
1145,6,23,1
1145,6,24,1
1145,6,25,2
1145,6,26,1
1145,6,28,1
1145,6,29,1
1145,6,30,1
1145,7,1,2
1145,7,2,1
1145,7,3,4
1145,7,4,2
1145,7,5,4
1145,7,6,1
1145,7,8,3
1145,7,9,2
1145,7,10,8
1145,7,11,3
1145,7,12,2
1145,7,13,7
1145,7,14,2
1145,7,15,5
1145,7,16,2
1145,7,17,3
1145,7,18,5
1145,7,19,1
1145,7,21,4
1145,7,22,2
1145,7,23,2
1145,7,24,1
1145,7,25,3
1145,7,26,1
1145,7,27,1
1145,7,28,1
1145,7,29,2
1145,7,30,1
1145,7,31,3
1145,8,1,2
1145,8,2,3
1145,8,3,3
1145,8,4,3
1145,8,5,1
1145,8,7,4
1145,8,8,6
1145,8,9,5
1145,8,10,3
1145,8,11,1
1145,8,13,2
1145,8,14,1
1145,8,15,2
1145,8,16,7
1145,8,18,3
1145,8,19,1
1145,8,20,1
1145,8,21,1
1145,8,22,2
1145,8,23,1
1145,8,24,2
1145,8,25,5
1145,8,26,1
1145,8,27,3
1145,8,28,1
1145,8,29,4
1145,8,30,4
1145,8,31,3
1145,9,1,2
1145,9,2,2
1145,9,3,2
1145,9,4,1
1145,9,5,2
1145,9,7,1
1145,9,8,1
1145,9,10,2
1145,9,11,3
1145,9,12,1
1145,9,13,1
1145,9,14,3
1145,9,15,2
1145,9,16,3
1145,9,17,1
1145,9,18,1
1145,9,19,2
1145,9,20,1
1145,9,21,4
1145,9,22,3
1145,9,23,2
1145,9,24,5
1145,9,25,2
1145,9,26,1
1145,9,27,2
1145,9,28,4
1145,9,30,1
1145,10,1,3
1145,10,2,2
1145,10,3,1
1145,10,4,2
1145,10,5,1
1145,10,6,1
1145,10,7,4
1145,10,9,3
1145,10,10,3
1145,10,11,3
1145,10,13,2
1145,10,14,2
1145,10,15,3
1145,10,16,7
1145,10,17,3
1145,10,18,2
1145,10,19,2
1145,10,20,4
1145,10,21,1
1145,10,22,5
1145,10,24,1
1145,10,25,3
1145,10,26,3
1145,10,27,5
1145,10,29,1
1145,10,30,4
1145,11,1,4
1145,11,2,2
1145,11,3,4
1145,11,5,1
1145,11,6,1
1145,11,7,3
1145,11,9,1
1145,11,10,2
1145,11,11,4
1145,11,12,1
1145,11,13,2
1145,11,14,3
1145,11,15,1
1145,11,16,3
1145,11,17,1
1145,11,18,2
1145,11,20,7
1145,11,21,2
1145,11,22,3
1145,11,23,1
1145,11,24,3
1145,11,25,1
1145,11,26,2
1145,11,27,1
1145,11,28,2
1145,11,29,3
1145,11,30,4
1145,12,1,3
1145,12,2,5
1145,12,3,5
1145,12,4,2
1145,12,5,1
1145,12,6,1
1145,12,9,3
1145,12,10,2
1145,12,12,1
1145,12,13,4
1145,12,14,1
1145,12,15,1
1145,12,17,2
1145,12,18,3
1145,12,19,4
1145,12,20,2
1145,12,21,1
1145,12,22,1
1145,12,23,1
1145,12,24,2
1145,12,25,3
1145,12,26,1
1145,12,27,3
1145,12,28,2
1145,12,29,2
1145,12,30,1
1145,12,31,4
1146,10,14,4
1146,10,15,1
1146,10,16,3
1146,10,17,3
1146,10,18,2
1146,10,19,1
1146,10,20,2
1146,10,21,1
1146,10,22,4
1146,10,23,4
1146,10,24,4
1146,10,25,3
1146,10,26,2
1146,10,27,5
1146,10,28,2
1146,10,30,2
1146,11,1,2
1146,11,2,1
1146,11,3,2
1146,11,4,5
1146,11,5,7
1146,11,6,4
1146,11,7,3
1146,11,8,2
1146,11,9,1
1146,11,10,3
1146,11,11,2
1146,11,12,3
1146,11,13,1
1146,11,14,2
1146,11,15,4
1146,11,16,5
1146,11,17,3
1146,11,18,3
1146,11,19,4
1146,11,20,2
1146,11,21,5
1146,11,22,3
1146,11,23,3
1146,11,24,5
1146,11,25,1
1146,11,27,2
1146,11,28,3
1146,11,29,1
1146,11,30,4
1146,12,1,3
1146,12,2,3
1146,12,3,1
1146,12,4,2
1146,12,5,3
1146,12,6,1
1146,12,7,4
1146,12,8,1
1146,12,9,6
1146,12,10,3
1146,12,11,6
1146,12,12,2
1146,12,13,4
1146,12,14,4
1146,12,15,4
1146,12,16,5
1146,12,17,3
1146,12,18,4
1146,12,19,2
1146,12,20,7
1146,12,21,6
1146,12,22,1
1146,12,23,3
1146,12,24,4
1146,12,25,6
1146,12,26,1
1146,12,27,4
1146,12,28,3
1146,12,29,5
1146,12,30,3
1146,12,31,5
1147,5,3,1
1147,5,4,1
1147,5,6,1
1147,5,8,2
1147,5,9,1
1147,5,12,1
1147,5,13,1
1147,5,14,3
1147,5,15,1
1147,5,17,1
1147,5,18,1
1147,5,19,1
1147,5,22,1
1147,5,23,2
1147,5,26,2
1147,5,27,1
1147,5,28,2
1147,5,29,1
1147,6,2,2
1147,6,3,2
1147,6,4,2
1147,6,5,1
1147,6,11,1
1147,6,12,1
1147,6,13,1
1147,6,14,1
1147,6,15,2
1147,6,16,1
1147,6,19,1
1147,6,22,2
1147,6,24,1
1147,6,25,1
1147,6,26,1
1147,6,27,1
1147,6,28,1
1147,6,30,1
1147,7,1,3
1147,7,2,1
1147,7,5,1
1147,7,7,1
1147,7,9,1
1147,7,11,1
1147,7,14,1
1147,7,15,1
1147,7,17,3
1147,7,18,1
1147,7,20,1
1147,7,21,2
1147,7,22,2
1147,7,24,2
1147,7,25,2
1147,7,28,3
1147,7,29,3
1147,7,31,1
1147,8,2,2
1147,8,5,1
1147,8,7,1
1147,8,8,2
1147,8,11,4
1147,8,12,1
1147,8,20,2
1147,8,21,1
1147,8,23,2
1147,8,24,3
1147,8,25,1
1147,8,26,2
1147,8,27,1
1147,8,28,2
1147,8,30,2
1147,9,5,1
1147,9,7,2
1147,9,8,3
1147,9,11,1
1147,9,16,1
1147,9,20,1
1147,9,21,1
1147,9,22,1
1147,9,23,1
1147,9,24,1
1147,9,28,1
1147,9,29,3
1147,9,30,1
1147,10,1,1
1147,10,4,2
1147,10,5,3
1147,10,6,1
1147,10,9,3
1147,10,10,1
1147,10,14,2
1147,10,18,1
1147,10,19,1
1147,10,23,1
1147,10,24,2
1147,10,25,1
1147,10,26,2
1147,10,27,1
1147,10,28,1
1147,10,29,1
1147,11,1,2
1147,11,3,1
1147,11,4,1
1147,11,5,1
1147,11,7,2
1147,11,8,1
1147,11,9,2
1147,11,10,1
1147,11,11,1
1147,11,14,1
1147,11,15,1
1147,11,17,2
1147,11,18,3
1147,11,19,4
1147,11,20,1
1147,11,21,1
1147,11,22,1
1147,11,24,1
1147,11,25,1
1147,11,26,1
1147,11,27,1
1147,11,28,2
1147,11,29,1
1147,12,3,2
1147,12,4,1
1147,12,6,1
1147,12,8,1
1147,12,9,1
1147,12,10,2
1147,12,11,1
1147,12,12,2
1147,12,15,1
1147,12,18,2
1147,12,19,1
1147,12,22,2
1147,12,26,2
1147,12,30,1
1147,12,31,4
