user_id,month,day,duration
1059,11,28,14.0
1059,11,29,31.0
1059,11,30,4.0
1059,12,1,12.0
1059,12,2,4.0
1059,12,3,0.0
1059,12,4,10.0
1059,12,5,5.0
1059,12,6,27.0
1059,12,7,7.0
1059,12,8,15.0
1059,12,9,38.0
1059,12,10,16.0
1059,12,11,44.0
1059,12,12,7.0
1059,12,13,65.0
1059,12,14,26.0
1059,12,15,46.0
1059,12,16,31.0
1059,12,18,23.0
1059,12,19,42.0
1059,12,20,23.0
1059,12,21,42.0
1059,12,22,21.0
1059,12,23,9.0
1059,12,24,68.0
1059,12,25,7.0
1059,12,26,35.0
1059,12,27,12.0
1059,12,28,36.0
1059,12,29,15.0
1059,12,30,31.0
1059,12,31,17.0
1060,8,13,30.0
1060,8,14,24.0
1060,8,15,40.0
1060,8,16,23.0
1060,8,17,2.0
1060,8,18,6.0
1060,8,19,42.0
1060,8,20,62.0
1060,8,21,26.0
1060,8,22,30.0
1060,8,23,6.0
1060,8,24,32.0
1060,8,25,9.0
1060,8,26,11.0
1060,8,27,35.0
1060,8,28,18.0
1060,8,29,30.0
1060,8,30,14.0
1060,8,31,38.0
1060,9,1,36.0
1060,9,2,31.0
1060,9,3,1.0
1060,9,4,31.0
1060,9,5,13.0
1060,9,7,34.0
1060,9,8,1.0
1060,9,9,12.0
1060,9,10,26.0
1060,9,11,6.0
1060,9,12,39.0
1060,9,13,27.0
1060,9,14,73.0
1060,9,15,34.0
1060,9,16,29.0
1060,9,17,10.0
1060,9,18,48.0
1060,9,19,23.0
1060,9,20,7.0
1060,9,22,23.0
1060,9,23,24.0
1060,9,24,19.0
1060,9,25,43.0
1060,9,26,11.0
1060,9,27,1.0
1060,9,28,9.0
1060,9,29,33.0
1060,9,30,14.0
1060,10,1,0.0
1060,10,2,16.0
1060,10,3,57.0
1060,10,4,23.0
1060,10,5,21.0
1060,10,6,50.0
1060,10,7,25.0
1060,10,8,31.0
1060,10,9,42.0
1060,10,10,18.0
1060,10,11,0.0
1060,10,12,26.0
1060,10,13,7.0
1060,10,14,23.0
1060,10,15,16.0
1060,10,16,11.0
1060,10,17,17.0
1060,10,18,20.0
1060,10,20,21.0
1060,10,21,17.0
1060,10,22,20.0
1060,10,23,12.0
1060,10,24,27.0
1060,10,25,15.0
1060,10,26,46.0
1060,10,27,47.0
1060,10,28,21.0
1060,10,29,16.0
1060,10,30,21.0
1060,10,31,19.0
1060,11,1,41.0
1060,11,2,25.0
1060,11,3,0.0
1060,11,4,42.0
1060,11,5,5.0
1060,11,6,30.0
1060,11,7,32.0
1060,11,8,12.0
1060,11,9,18.0
1060,11,10,27.0
1060,11,11,22.0
1060,11,12,8.0
1060,11,14,5.0
1060,11,15,14.0
1060,11,16,16.0
1060,11,17,18.0
1060,11,18,48.0
1060,11,20,16.0
1060,11,21,25.0
1060,11,22,1.0
1060,11,23,47.0
1060,11,24,10.0
1060,11,26,40.0
1060,11,27,23.0
1060,11,28,45.0
1060,11,29,6.0
1060,11,30,0.0
1060,12,1,18.0
1060,12,2,38.0
1060,12,3,8.0
1060,12,4,49.0
1060,12,5,9.0
1060,12,6,34.0
1060,12,7,41.0
1060,12,8,15.0
1060,12,10,51.0
1060,12,11,24.0
1060,12,12,27.0
1060,12,13,20.0
1060,12,14,64.0
1060,12,15,57.0
1060,12,16,13.0
1060,12,17,11.0
1060,12,18,28.0
1060,12,20,41.0
1060,12,21,9.0
1060,12,22,16.0
1060,12,23,20.0
1060,12,24,7.0
1060,12,25,21.0
1060,12,26,35.0
1060,12,27,8.0
1060,12,28,72.0
1060,12,30,29.0
1060,12,31,29.0
1061,4,21,0.0
1061,4,22,32.0
1061,4,23,36.0
1061,4,24,16.0
1061,4,25,16.0
1061,4,26,21.0
1061,4,27,23.0
1061,4,28,68.0
1061,4,29,59.0
1061,4,30,7.0
1061,5,1,17.0
1061,5,2,19.0
1061,5,3,0.0
1061,5,4,28.0
1061,5,5,48.0
1061,5,6,25.0
1061,5,7,12.0
1061,5,9,10.0
1061,5,10,18.0
1061,5,11,63.0
1061,5,12,0.0
1061,5,13,27.0
1061,5,14,24.0
1061,5,15,53.0
1061,5,16,14.0
1061,5,17,22.0
1061,5,18,31.0
1061,5,19,39.0
1061,5,20,22.0
1061,5,21,2.0
1061,5,24,32.0
1061,5,25,24.0
1061,5,26,25.0
1061,5,27,63.0
1061,5,28,47.0
1061,5,29,6.0
1061,5,30,21.0
1061,5,31,36.0
1061,6,1,9.0
1061,6,2,41.0
1061,6,3,17.0
1061,6,4,17.0
1061,6,5,8.0
1061,6,6,5.0
1061,6,8,14.0
1061,6,9,31.0
1061,6,10,13.0
1061,6,11,0.0
1061,6,12,12.0
1061,6,13,5.0
1061,6,14,0.0
1061,6,16,19.0
1061,6,17,11.0
1061,6,18,64.0
1061,6,19,32.0
1061,6,20,19.0
1061,6,21,2.0
1061,6,22,17.0
1061,6,23,18.0
1061,6,24,47.0
1061,6,27,13.0
1061,6,28,29.0
1061,6,29,32.0
1061,6,30,24.0
1061,7,1,33.0
1061,7,2,13.0
1061,7,3,23.0
1061,7,4,7.0
1061,7,5,22.0
1061,7,6,44.0
1061,7,7,20.0
1061,7,8,24.0
1061,7,9,7.0
1061,7,10,24.0
1061,7,12,12.0
1061,7,13,0.0
1061,7,14,39.0
1061,7,15,32.0
1061,7,17,16.0
1061,7,18,18.0
1061,7,19,11.0
1061,7,20,17.0
1061,7,21,22.0
1061,7,22,13.0
1061,7,23,0.0
1061,7,24,17.0
1061,7,25,26.0
1061,7,26,15.0
1061,7,27,13.0
1061,7,28,11.0
1061,7,29,29.0
1061,7,31,36.0
1061,8,1,39.0
1061,8,2,6.0
1061,8,3,22.0
1061,8,4,10.0
1061,8,5,27.0
1061,8,6,2.0
1061,8,7,7.0
1061,8,8,56.0
1061,8,9,46.0
1061,8,11,21.0
1061,8,12,26.0
1061,8,13,23.0
1061,8,15,21.0
1061,8,16,14.0
1061,8,17,8.0
1061,8,18,15.0
1061,8,19,11.0
1061,8,20,8.0
1061,8,21,39.0
1061,8,22,11.0
1061,8,23,13.0
1061,8,25,48.0
1061,8,26,22.0
1061,8,27,30.0
1061,8,28,7.0
1061,8,29,12.0
1061,8,30,36.0
1061,8,31,15.0
1061,9,1,11.0
1061,9,2,37.0
1061,9,3,75.0
1061,9,4,15.0
1061,9,5,21.0
1061,9,6,21.0
1061,9,7,17.0
1061,9,8,33.0
1061,9,9,21.0
1061,9,10,25.0
1061,9,11,30.0
1061,9,12,19.0
1061,9,13,10.0
1061,9,14,5.0
1061,9,15,4.0
1061,9,16,44.0
1061,9,17,2.0
1061,9,18,23.0
1061,9,20,11.0
1061,9,22,32.0
1061,9,23,8.0
1061,9,24,12.0
1061,9,25,16.0
1061,9,26,15.0
1061,9,27,0.0
1061,9,28,29.0
1061,9,29,8.0
1061,9,30,69.0
1061,10,1,27.0
1061,10,2,40.0
1061,10,5,3.0
1061,10,6,8.0
1061,10,7,34.0
1061,10,8,16.0
1061,10,9,18.0
1061,10,10,19.0
1061,10,11,13.0
1061,10,12,0.0
1061,10,13,42.0
1061,10,14,69.0
1061,10,15,11.0
1061,10,16,3.0
1061,10,17,40.0
1061,10,18,59.0
1061,10,19,24.0
1061,10,20,43.0
1061,10,23,1.0
1061,10,25,63.0
1061,10,26,43.0
1061,10,27,29.0
1061,10,28,13.0
1061,10,29,15.0
1061,10,30,29.0
1061,10,31,32.0
1061,11,1,37.0
1061,11,2,14.0
1061,11,3,16.0
1061,11,4,22.0
1061,11,5,49.0
1061,11,7,36.0
1061,11,8,28.0
1061,11,11,5.0
1061,11,12,0.0
1061,11,13,20.0
1061,11,14,13.0
1061,11,15,0.0
1061,11,16,10.0
1061,11,17,12.0
1061,11,18,2.0
1061,11,19,3.0
1061,11,20,23.0
1061,11,21,3.0
1061,11,22,6.0
1061,11,23,16.0
1061,11,24,0.0
1061,11,25,11.0
1061,11,26,9.0
1061,11,27,13.0
1061,11,28,24.0
1061,11,29,34.0
1061,11,30,40.0
1061,12,1,2.0
1061,12,2,13.0
1061,12,3,3.0
1061,12,4,0.0
1061,12,5,17.0
1061,12,6,24.0
1061,12,7,21.0
1061,12,8,20.0
1061,12,9,12.0
1061,12,10,12.0
1061,12,11,20.0
1061,12,12,7.0
1061,12,13,22.0
1061,12,14,1.0
1061,12,15,30.0
1061,12,16,15.0
1061,12,17,36.0
1061,12,18,15.0
1061,12,19,15.0
1061,12,20,12.0
1061,12,21,13.0
1061,12,22,11.0
1061,12,23,15.0
1061,12,24,21.0
1061,12,25,4.0
1061,12,26,47.0
1061,12,27,7.0
1061,12,28,51.0
1061,12,29,22.0
1061,12,30,37.0
1061,12,31,6.0
1062,3,17,4.0
1062,3,18,8.0
1062,3,19,29.0
1062,3,21,10.0
1062,3,25,9.0
1062,3,27,10.0
1062,3,30,6.0
1062,3,31,9.0
1062,4,1,5.0
1062,4,2,9.0
1062,4,3,3.0
1062,4,4,2.0
1062,4,5,18.0
1062,4,6,27.0
1062,4,7,2.0
1062,4,9,12.0
1062,4,11,37.0
1062,4,12,14.0
1062,4,13,9.0
1062,4,14,16.0
1062,4,16,4.0
1062,4,17,12.0
1062,4,18,5.0
1062,4,19,8.0
1062,4,20,26.0
1062,4,21,31.0
1062,4,22,21.0
1062,4,23,13.0
1062,4,24,14.0
1062,4,25,0.0
1062,4,26,10.0
1062,4,27,0.0
1062,4,28,3.0
1062,4,29,0.0
1062,5,1,25.0
1062,5,2,30.0
1062,5,3,22.0
1062,5,4,13.0
1062,5,8,25.0
1062,5,9,12.0
1062,5,10,38.0
1062,5,11,29.0
1062,5,13,0.0
1062,5,14,54.0
1062,5,15,0.0
1062,5,16,1.0
1062,5,17,7.0
1062,5,18,9.0
1062,5,19,9.0
1062,5,20,19.0
1062,5,21,26.0
1062,5,25,3.0
1062,5,27,7.0
1062,5,29,0.0
1062,5,30,26.0
1062,6,1,15.0
1062,6,2,14.0
1062,6,3,1.0
1062,6,4,5.0
1062,6,5,10.0
1062,6,7,13.0
1062,6,8,21.0
1062,6,9,0.0
1062,6,10,35.0
1062,6,11,15.0
1062,6,12,19.0
1062,6,14,6.0
1062,6,16,11.0
1062,6,19,12.0
1062,6,20,2.0
1062,6,22,7.0
1062,6,24,34.0
1062,6,25,5.0
1062,6,27,8.0
1062,6,30,11.0
1062,7,1,12.0
1062,7,2,36.0
1062,7,4,10.0
1062,7,7,51.0
1062,7,8,14.0
1062,7,9,3.0
1062,7,10,0.0
1062,7,11,10.0
1062,7,12,28.0
1062,7,13,15.0
1062,7,14,2.0
1062,7,15,12.0
1062,7,16,4.0
1062,7,17,8.0
1062,7,18,26.0
1062,7,19,19.0
1062,7,23,8.0
1062,7,25,9.0
1062,7,26,10.0
1062,7,27,0.0
1062,7,28,22.0
1062,7,29,3.0
1062,7,30,12.0
1062,8,1,10.0
1062,8,2,11.0
1062,8,3,2.0
1062,8,4,8.0
1062,8,6,32.0
1062,8,7,7.0
1062,8,8,30.0
1062,8,13,8.0
1062,8,14,8.0
1062,8,15,0.0
1062,8,19,8.0
1062,8,21,10.0
1062,8,22,17.0
1062,8,23,9.0
1062,8,24,5.0
1062,8,25,27.0
1062,8,27,21.0
1062,8,29,14.0
1062,9,1,12.0
1062,9,2,1.0
1062,9,3,8.0
1062,9,4,15.0
1062,9,6,6.0
1062,9,7,4.0
1062,9,8,14.0
1062,9,9,0.0
1062,9,12,1.0
1062,9,14,10.0
1062,9,15,13.0
1062,9,17,6.0
1062,9,18,8.0
1062,9,19,11.0
1062,9,21,4.0
1062,9,22,1.0
1062,9,23,8.0
1062,9,24,12.0
1062,9,26,9.0
1062,9,27,10.0
1062,9,28,29.0
1062,9,29,10.0
1062,9,30,15.0
1062,10,1,30.0
1062,10,2,38.0
1062,10,4,11.0
1062,10,5,0.0
1062,10,7,29.0
1062,10,10,2.0
1062,10,12,8.0
1062,10,13,0.0
1062,10,14,15.0
1062,10,16,13.0
1062,10,17,19.0
1062,10,21,26.0
1062,10,22,44.0
1062,10,23,13.0
1062,10,24,11.0
1062,10,26,17.0
1062,10,27,18.0
1062,10,28,6.0
1062,10,29,0.0
1062,10,30,10.0
1062,11,1,20.0
1062,11,2,5.0
1062,11,3,5.0
1062,11,4,0.0
1062,11,5,8.0
1062,11,7,9.0
1062,11,9,13.0
1062,11,10,13.0
1062,11,12,11.0
1062,11,13,8.0
1062,11,15,14.0
1062,11,17,15.0
1062,11,18,0.0
1062,11,19,0.0
1062,11,20,30.0
1062,11,21,0.0
1062,11,22,6.0
1062,11,23,7.0
1062,11,26,15.0
1062,11,29,3.0
1062,12,1,10.0
1062,12,3,0.0
1062,12,4,19.0
1062,12,5,10.0
1062,12,6,5.0
1062,12,7,13.0
1062,12,8,19.0
1062,12,10,22.0
1062,12,11,12.0
1062,12,12,9.0
1062,12,13,0.0
1062,12,14,18.0
1062,12,15,2.0
1062,12,17,3.0
1062,12,18,8.0
1062,12,19,15.0
1062,12,21,5.0
1062,12,22,2.0
1062,12,23,8.0
1062,12,25,4.0
1062,12,26,34.0
1062,12,27,19.0
1062,12,28,12.0
1062,12,29,1.0
1062,12,30,10.0
1063,11,12,14.0
1063,11,17,5.0
1063,11,18,0.0
1063,11,19,8.0
1063,11,22,28.0
1063,11,24,0.0
1063,11,29,12.0
1063,12,1,11.0
1063,12,4,0.0
1063,12,6,21.0
1063,12,7,7.0
1063,12,8,0.0
1063,12,9,0.0
1063,12,10,8.0
1063,12,11,12.0
1063,12,12,10.0
1063,12,13,12.0
1063,12,16,19.0
1064,6,21,16.0
1064,6,22,33.0
1064,6,23,12.0
1064,6,24,36.0
1064,6,25,2.0
1064,6,26,8.0
1064,6,28,19.0
1064,6,29,0.0
1064,6,30,27.0
1064,7,1,16.0
1064,7,2,0.0
1064,7,3,11.0
1064,7,4,1.0
1064,7,5,7.0
1064,7,6,4.0
1064,7,7,22.0
1064,7,8,7.0
1064,7,9,21.0
1064,7,10,13.0
1064,7,11,26.0
1064,7,12,5.0
1064,7,13,54.0
1064,7,14,17.0
1064,7,15,31.0
1064,7,16,1.0
1064,7,17,13.0
1064,7,18,9.0
1064,7,19,10.0
1064,7,20,14.0
1064,7,21,13.0
1064,7,23,13.0
1064,7,24,31.0
1064,7,25,15.0
1064,7,26,20.0
1064,7,27,56.0
1064,7,28,15.0
1064,7,29,0.0
1064,7,30,25.0
1064,7,31,4.0
1064,8,1,15.0
1064,8,2,28.0
1064,8,3,25.0
1064,8,4,30.0
1064,8,5,1.0
1064,8,6,16.0
1064,8,7,11.0
1064,8,8,30.0
1064,8,9,45.0
1064,8,10,18.0
1064,8,11,12.0
1064,8,12,28.0
1064,8,13,16.0
1064,8,14,26.0
1064,8,15,32.0
1064,8,16,3.0
1064,8,17,35.0
1064,8,19,17.0
1064,8,20,23.0
1064,8,21,50.0
1064,8,22,14.0
1064,8,24,7.0
1064,8,25,23.0
1064,8,26,7.0
1064,8,27,24.0
1064,8,28,18.0
1064,8,29,8.0
1064,8,30,31.0
1064,8,31,39.0
1064,9,1,25.0
1064,9,2,23.0
1064,9,3,5.0
1064,9,4,21.0
1064,9,5,19.0
1064,9,6,35.0
1064,9,7,19.0
1064,9,8,8.0
1064,9,9,5.0
1064,9,10,17.0
1064,9,11,21.0
1064,9,12,0.0
1064,9,14,50.0
1064,9,15,22.0
1064,9,16,15.0
1064,9,17,12.0
1064,9,18,10.0
1064,9,19,19.0
1064,9,20,21.0
1064,9,21,36.0
1064,9,22,13.0
1064,9,23,2.0
1064,9,24,11.0
1064,9,25,43.0
1064,9,26,15.0
1064,9,27,60.0
1064,9,28,17.0
1064,9,30,19.0
1064,10,1,12.0
1064,10,2,21.0
1064,10,3,56.0
1064,10,4,22.0
1064,10,5,23.0
1064,10,6,9.0
1064,10,7,24.0
1064,10,8,15.0
1064,10,9,9.0
1064,10,10,16.0
1064,10,11,0.0
1064,10,12,14.0
1064,10,13,15.0
1064,10,14,33.0
1064,10,15,21.0
1064,10,16,32.0
1064,10,17,20.0
1064,10,18,0.0
1064,10,19,39.0
1064,10,20,19.0
1064,10,21,8.0
1064,10,22,21.0
1064,10,23,36.0
1064,10,24,24.0
1064,10,25,11.0
1064,10,26,34.0
1064,10,27,15.0
1064,10,28,14.0
1064,10,29,29.0
1064,10,30,19.0
1064,10,31,33.0
1064,11,2,7.0
1064,11,3,26.0
1064,11,4,15.0
1064,11,5,34.0
1064,11,6,33.0
1064,11,7,2.0
1064,11,8,35.0
1064,11,9,1.0
1064,11,10,21.0
1064,11,11,29.0
1064,11,12,10.0
1064,11,13,34.0
1064,11,14,0.0
1064,11,15,43.0
1064,11,16,1.0
1064,11,17,50.0
1064,11,18,6.0
1064,11,19,25.0
1064,11,20,18.0
1064,11,21,1.0
1064,11,22,15.0
1064,11,23,26.0
1064,11,24,17.0
1064,11,25,31.0
1064,11,26,2.0
1064,11,27,0.0
1064,11,28,5.0
1064,11,29,29.0
1064,11,30,12.0
1064,12,1,10.0
1064,12,3,7.0
1064,12,4,17.0
1064,12,5,13.0
1064,12,7,0.0
1064,12,8,6.0
1064,12,9,31.0
1064,12,10,12.0
1064,12,13,24.0
1064,12,14,17.0
1064,12,15,11.0
1064,12,16,14.0
1064,12,17,0.0
1064,12,18,31.0
1064,12,19,38.0
1064,12,20,22.0
1064,12,21,9.0
1064,12,22,36.0
1064,12,23,49.0
1064,12,25,11.0
1064,12,26,5.0
1064,12,27,0.0
1064,12,28,37.0
1064,12,29,25.0
1064,12,30,13.0
1065,9,19,43.0
1065,9,20,8.0
1065,9,21,9.0
1065,9,22,13.0
1065,9,24,25.0
1065,9,25,54.0
1065,9,26,36.0
1065,9,27,9.0
1065,9,28,12.0
1065,9,29,2.0
1065,10,1,20.0
1065,10,2,7.0
1065,10,3,0.0
1065,10,4,0.0
1065,10,5,27.0
1065,10,6,38.0
1065,10,7,31.0
1065,10,8,0.0
1065,10,9,0.0
1065,10,10,19.0
1065,10,11,14.0
1065,10,12,18.0
1065,10,13,46.0
1065,10,14,25.0
1065,10,15,17.0
1065,10,16,32.0
1065,10,17,11.0
1065,10,18,34.0
1065,10,19,27.0
1065,10,20,37.0
1065,10,21,10.0
1065,10,22,91.0
1065,10,23,18.0
1065,10,24,47.0
1065,10,25,8.0
1065,10,26,30.0
1065,10,27,24.0
1065,10,28,14.0
1065,10,29,19.0
1065,10,30,25.0
1065,10,31,34.0
1065,11,1,15.0
1065,11,2,8.0
1065,11,3,12.0
1065,11,4,42.0
1065,11,5,27.0
1065,11,6,66.0
1065,11,7,0.0
1065,11,8,40.0
1065,11,9,10.0
1065,11,12,22.0
1065,11,13,11.0
1065,11,14,10.0
1065,11,15,15.0
1065,11,16,21.0
1065,11,17,30.0
1065,11,18,11.0
1065,11,19,27.0
1065,11,20,30.0
1065,11,21,39.0
1065,11,22,45.0
1065,11,23,45.0
1065,11,24,30.0
1065,11,25,0.0
1065,11,26,8.0
1065,11,27,10.0
1065,11,28,14.0
1065,11,29,29.0
1065,11,30,9.0
1065,12,1,23.0
1065,12,2,13.0
1065,12,3,0.0
1065,12,4,5.0
1065,12,5,4.0
1065,12,6,28.0
1065,12,7,35.0
1065,12,8,4.0
1065,12,9,5.0
1065,12,10,16.0
1065,12,11,7.0
1065,12,12,21.0
1065,12,13,4.0
1065,12,14,23.0
1065,12,16,39.0
1065,12,18,19.0
1065,12,19,5.0
1065,12,20,15.0
1065,12,21,13.0
1065,12,22,27.0
1065,12,23,15.0
1065,12,24,34.0
1065,12,25,29.0
1065,12,26,8.0
1065,12,27,59.0
1065,12,28,16.0
1065,12,29,1.0
1065,12,30,1.0
1066,3,9,28.0
1066,3,10,14.0
1066,3,11,8.0
1066,3,12,11.0
1066,3,13,30.0
1066,3,14,4.0
1066,3,15,2.0
1066,3,16,6.0
1066,3,18,13.0
1066,3,19,14.0
1066,3,20,10.0
1066,3,21,24.0
1066,3,22,3.0
1066,3,23,17.0
1066,3,24,16.0
1066,3,25,5.0
1066,3,26,27.0
1066,3,27,27.0
1066,3,28,13.0
1066,3,29,31.0
1066,3,30,27.0
1066,3,31,10.0
1066,4,1,32.0
1066,4,2,16.0
1066,4,3,0.0
1066,4,4,14.0
1066,4,5,11.0
1066,4,6,14.0
1066,4,7,8.0
1066,4,8,17.0
1066,4,9,30.0
1066,4,10,24.0
1066,4,11,6.0
1066,4,12,8.0
1066,4,13,9.0
1066,4,14,17.0
1066,4,15,5.0
1066,4,18,15.0
1066,4,19,32.0
1066,4,20,41.0
1066,4,21,16.0
1066,4,22,21.0
1066,4,23,0.0
1066,4,24,1.0
1066,4,25,17.0
1066,4,26,33.0
1066,4,27,18.0
1066,4,28,20.0
1066,4,29,29.0
1066,4,30,7.0
1066,5,1,25.0
1066,5,2,31.0
1066,5,4,24.0
1066,5,6,46.0
1066,5,7,12.0
1066,5,8,16.0
1066,5,9,38.0
1066,5,10,20.0
1066,5,12,7.0
1066,5,13,3.0
1066,5,14,10.0
1066,5,15,23.0
1066,5,16,41.0
1066,5,17,5.0
1066,5,18,6.0
1066,5,19,6.0
1066,5,21,20.0
1066,5,22,12.0
1066,5,23,13.0
1066,5,24,18.0
1066,5,25,12.0
1066,5,26,11.0
1066,5,27,12.0
1066,5,28,7.0
1066,5,29,17.0
1066,5,30,8.0
1066,6,1,21.0
1066,6,3,12.0
1066,6,4,15.0
1066,6,5,18.0
1066,6,6,19.0
1066,6,7,5.0
1066,6,8,6.0
1066,6,9,7.0
1066,6,10,13.0
1066,6,11,31.0
1066,6,12,15.0
1066,6,13,48.0
1066,6,14,25.0
1066,6,15,39.0
1066,6,16,20.0
1066,6,17,8.0
1066,6,18,12.0
1066,6,19,0.0
1066,6,20,4.0
1066,6,21,25.0
1066,6,22,33.0
1066,6,23,7.0
1066,6,24,1.0
1066,6,25,11.0
1066,6,26,31.0
1066,6,28,1.0
1066,6,29,6.0
1066,6,30,24.0
1066,7,2,0.0
1066,7,3,16.0
1066,7,5,0.0
1066,7,6,5.0
1066,7,8,12.0
1066,7,9,25.0
1066,7,11,7.0
1066,7,12,22.0
1066,7,13,15.0
1066,7,14,27.0
1066,7,15,12.0
1066,7,16,30.0
1066,7,17,18.0
1066,7,18,16.0
1066,7,19,4.0
1066,7,20,20.0
1066,7,21,3.0
1066,7,22,6.0
1066,7,23,36.0
1066,7,24,9.0
1066,7,26,0.0
1066,7,27,15.0
1066,7,28,11.0
1066,7,29,15.0
1066,7,30,22.0
1066,7,31,24.0
1066,8,1,27.0
1066,8,2,7.0
1066,8,4,31.0
1066,8,7,4.0
1066,8,9,1.0
1066,8,10,19.0
1066,8,11,19.0
1066,8,14,5.0
1066,8,15,29.0
1066,8,17,25.0
1066,8,19,9.0
1066,8,20,16.0
1066,8,22,27.0
1066,8,23,22.0
1066,8,24,31.0
1066,8,25,9.0
1066,8,26,26.0
1066,8,27,14.0
1066,8,29,20.0
1066,8,30,10.0
1066,8,31,33.0
1066,9,1,12.0
1066,9,2,33.0
1066,9,3,31.0
1066,9,4,13.0
1066,9,5,9.0
1066,9,6,24.0
1066,9,7,27.0
1066,9,8,9.0
1066,9,9,39.0
1066,9,10,20.0
1066,9,11,48.0
1066,9,12,18.0
1066,9,13,38.0
1066,9,14,10.0
1066,9,15,13.0
1066,9,16,4.0
1066,9,17,31.0
1066,9,18,0.0
1066,9,19,8.0
1066,9,20,0.0
1066,9,21,12.0
1066,9,22,33.0
1066,9,23,0.0
1066,9,24,13.0
1066,9,25,11.0
1066,9,26,17.0
1066,9,28,13.0
1066,9,29,14.0
1066,9,30,14.0
1066,10,1,39.0
1066,10,3,24.0
1066,10,4,20.0
1066,10,6,4.0
1066,10,7,5.0
1066,10,8,54.0
1066,10,9,24.0
1066,10,10,3.0
1066,10,11,10.0
1066,10,12,6.0
1066,10,13,16.0
1066,10,14,5.0
1066,10,17,13.0
1066,10,18,0.0
1066,10,19,0.0
1066,10,20,27.0
1066,10,22,0.0
1066,10,23,18.0
1066,10,24,23.0
1066,10,25,37.0
1066,10,27,21.0
1066,10,28,23.0
1066,10,29,13.0
1066,10,30,17.0
1066,10,31,8.0
1066,11,1,0.0
1066,11,2,38.0
1066,11,3,16.0
1066,11,4,4.0
1066,11,5,1.0
1066,11,6,14.0
1066,11,7,29.0
1066,11,8,0.0
1066,11,9,38.0
1066,11,10,26.0
1066,11,12,1.0
1066,11,14,33.0
1066,11,15,7.0
1066,11,16,18.0
1066,11,18,5.0
1066,11,19,22.0
1066,11,21,18.0
1066,11,22,23.0
1066,11,23,23.0
1066,11,24,10.0
1066,11,25,9.0
1066,11,26,5.0
1066,11,27,13.0
1066,11,28,22.0
1066,11,29,11.0
1066,11,30,5.0
1066,12,1,16.0
1066,12,2,2.0
1066,12,3,28.0
1066,12,4,16.0
1066,12,5,10.0
1066,12,6,20.0
1066,12,7,5.0
1066,12,8,6.0
1066,12,9,13.0
1066,12,10,19.0
1066,12,11,7.0
1066,12,12,24.0
1066,12,13,8.0
1066,12,14,23.0
1066,12,15,19.0
1066,12,16,31.0
1066,12,17,41.0
1066,12,18,22.0
1066,12,20,10.0
1066,12,21,53.0
1066,12,22,3.0
1066,12,23,48.0
1066,12,24,16.0
1066,12,25,10.0
1066,12,26,4.0
1066,12,27,8.0
1066,12,28,14.0
1066,12,29,6.0
1066,12,30,0.0
1066,12,31,28.0
1067,9,25,35.0
1067,9,26,24.0
1067,9,28,2.0
1067,9,29,9.0
1067,10,3,31.0
1067,10,4,32.0
1067,10,6,16.0
1067,10,7,1.0
1067,10,8,32.0
1067,10,9,17.0
1067,10,10,8.0
1067,10,12,9.0
1067,10,13,26.0
1067,10,14,6.0
1067,10,15,8.0
1067,10,16,38.0
1067,10,17,9.0
1067,10,19,5.0
1067,10,20,2.0
1067,10,21,14.0
1067,10,22,0.0
1067,10,23,25.0
1067,10,24,17.0
1067,10,25,13.0
1067,10,26,16.0
1067,10,27,3.0
1067,10,28,15.0
1067,10,29,51.0
1067,10,30,29.0
1067,10,31,47.0
1067,11,1,20.0
1067,11,2,31.0
1067,11,3,21.0
1067,11,5,0.0
1067,11,6,42.0
1067,11,7,17.0
1067,11,8,21.0
1067,11,9,29.0
1067,11,10,9.0
1067,11,11,10.0
1067,11,13,12.0
1067,11,14,7.0
1067,11,17,24.0
1067,11,18,43.0
1067,11,19,10.0
1067,11,20,25.0
1067,11,21,21.0
1067,11,22,6.0
1067,11,23,4.0
1067,11,24,24.0
1067,11,25,4.0
1067,11,27,10.0
1067,11,28,12.0
1067,11,30,11.0
1067,12,1,0.0
1067,12,2,13.0
1067,12,3,15.0
1067,12,4,15.0
1067,12,5,4.0
1067,12,6,13.0
1067,12,7,25.0
1067,12,8,1.0
1067,12,9,0.0
1067,12,12,26.0
1067,12,13,2.0
1067,12,15,24.0
1067,12,16,8.0
1067,12,18,9.0
1067,12,19,15.0
1067,12,21,19.0
1067,12,22,12.0
1067,12,23,25.0
1067,12,25,37.0
1067,12,26,0.0
1067,12,27,15.0
1067,12,28,16.0
1067,12,29,34.0
1067,12,30,16.0
1067,12,31,0.0
1068,5,20,19.0
1068,5,21,3.0
1068,5,22,11.0
1068,5,25,7.0
1068,5,26,14.0
1068,5,27,8.0
1068,5,28,23.0
1068,5,30,20.0
1068,5,31,11.0
1068,6,1,13.0
1068,6,2,16.0
1068,6,3,12.0
1068,6,6,13.0
1068,6,8,3.0
1068,6,9,19.0
1068,6,10,12.0
1068,6,11,36.0
1068,6,13,28.0
1068,6,14,26.0
1068,6,18,7.0
1068,6,19,16.0
1068,6,22,13.0
1068,6,23,6.0
1068,6,25,13.0
1068,6,26,35.0
1068,6,27,19.0
1068,6,28,7.0
1068,7,1,13.0
1068,7,4,10.0
1068,7,5,26.0
1068,7,6,1.0
1068,7,8,11.0
1068,7,9,18.0
1068,7,11,2.0
