user_id,month,day,mb_used
1120,11,17,930.58
1120,11,18,652.26
1120,11,19,1098.0700000000002
1120,11,20,36.27
1120,11,22,357.19
1120,11,24,329.2
1120,11,25,1262.52
1120,11,26,986.49
1120,11,27,2384.52
1120,11,28,1357.1
1120,11,29,896.38
1120,12,1,1459.3799999999999
1120,12,3,397.73
1120,12,4,830.9
1120,12,5,79.13
1120,12,9,722.52
1120,12,10,1084.06
1120,12,11,2236.62
1120,12,13,799.33
1120,12,14,261.22
1120,12,17,509.45
1120,12,18,699.66
1120,12,19,1199.89
1120,12,20,1396.71
1120,12,22,310.08
1120,12,23,838.35
1120,12,24,2096.96
1120,12,27,307.71
1120,12,28,431.27
1120,12,29,573.08
1120,12,30,1345.44
1120,12,31,1292.39
1121,11,30,1236.65
1121,12,1,1807.82
1121,12,2,2523.39
1121,12,3,983.95
1121,12,4,2468.01
1121,12,5,1967.71
1121,12,6,2308.71
1121,12,7,3578.18
1121,12,8,305.40999999999997
1121,12,9,609.81
1121,12,10,632.13
1121,12,11,1441.04
1121,12,12,819.97
1121,12,13,2534.48
1121,12,14,2748.94
1121,12,15,3964.31
1121,12,16,2333.6400000000003
1121,12,17,2410.79
1121,12,18,2021.5700000000002
1121,12,19,4194.71
1121,12,20,2106.59
1121,12,21,3083.39
1121,12,22,2408.71
1121,12,23,2546.54
1121,12,24,2301.72
1121,12,25,3193.98
1121,12,26,2394.8500000000004
1121,12,27,1476.53
1121,12,28,1417.9299999999998
1121,12,29,2123.69
1121,12,30,1090.3400000000001
1121,12,31,3065.0499999999997
1122,5,11,1499.11
1122,5,12,1687.55
1122,5,13,325.3
1122,5,14,917.9000000000001
1122,5,15,48.03
1122,5,16,579.5899999999999
1122,5,17,489.19
1122,5,18,62.31
1122,5,19,108.52
1122,5,21,141.01
1122,5,22,317.7
1122,5,24,363.7
1122,5,25,472.74
1122,5,26,1041.31
1122,5,27,338.74
1122,5,29,408.27
1122,5,30,895.88
1122,5,31,1216.8
1122,6,1,961.93
1122,6,2,335.12
1122,6,3,583.5500000000001
1122,6,4,558.77
1122,6,5,1228.35
1122,6,6,155.31
1122,6,7,573.53
1122,6,9,1424.3400000000001
1122,6,10,353.8
1122,6,11,829.4200000000001
1122,6,12,257.27
1122,6,14,638.21
1122,6,15,940.52
1122,6,16,556.1
1122,6,17,116.41
1122,6,19,755.85
1122,6,20,355.77
1122,6,21,755.0899999999999
1122,6,22,1701.5900000000001
1122,6,23,678.36
1122,6,24,300.96
1122,6,25,0.0
1122,6,26,1277.91
1122,6,27,1106.18
1122,6,28,577.25
1122,6,29,0.0
1122,6,30,758.99
1122,7,1,534.5
1122,7,5,1017.32
1122,7,6,0.0
1122,7,8,199.13
1122,7,9,463.93
1122,7,10,213.33
1122,7,11,517.25
1122,7,12,900.7
1122,7,13,556.72
1122,7,14,318.15
1122,7,15,840.9799999999999
1122,7,16,153.73
1122,7,17,847.22
1122,7,18,0.0
1122,7,20,1528.24
1122,7,22,823.8399999999999
1122,7,23,565.89
1122,7,24,1551.18
1122,7,25,536.28
1122,7,26,832.96
1122,7,27,1040.47
1122,7,28,1096.62
1122,7,29,466.19
1122,7,31,1294.62
1122,8,1,448.85
1122,8,2,2779.09
1122,8,3,887.88
1122,8,4,347.54
1122,8,5,340.25
1122,8,6,1096.27
1122,8,7,451.1
1122,8,8,614.88
1122,8,9,625.83
1122,8,10,820.2199999999999
1122,8,11,258.28
1122,8,12,1851.4199999999998
1122,8,13,1307.83
1122,8,14,490.68
1122,8,15,1312.98
1122,8,16,1228.9
1122,8,17,1142.05
1122,8,18,422.86
1122,8,19,1547.11
1122,8,20,1010.5500000000001
1122,8,21,1139.5
1122,8,22,728.31
1122,8,23,0.0
1122,8,24,1410.7
1122,8,25,1911.47
1122,8,26,1080.44
1122,8,27,1978.98
1122,8,29,630.98
1122,8,30,423.24
1122,8,31,757.0799999999999
1122,9,1,745.84
1122,9,2,593.4
1122,9,4,186.39
1122,9,5,1880.2599999999998
1122,9,6,3730.91
1122,9,7,966.53
1122,9,8,256.75
1122,9,9,580.56
1122,9,10,411.53
1122,9,11,452.02
1122,9,12,597.77
1122,9,13,1215.33
1122,9,14,827.09
1122,9,15,1065.05
1122,9,16,461.90999999999997
1122,9,17,832.86
1122,9,18,0.0
1122,9,19,546.9
1122,9,21,2211.18
1122,9,23,864.69
1122,9,24,1142.13
1122,9,25,374.46
1122,9,26,1295.66
1122,9,27,164.43
1122,9,28,810.83
1122,9,29,198.73
1122,9,30,23.47
1122,10,1,613.49
1122,10,2,340.28
1122,10,4,1335.13
1122,10,5,1521.74
1122,10,6,622.0899999999999
1122,10,7,341.71
1122,10,8,154.84
1122,10,9,580.62
1122,10,10,107.93
1122,10,11,1179.97
1122,10,14,160.31
1122,10,15,376.59999999999997
1122,10,16,698.57
1122,10,17,1404.66
1122,10,19,145.97
1122,10,20,1137.54
1122,10,21,516.34
1122,10,23,619.32
1122,10,24,1906.41
1122,10,25,391.83
1122,10,26,1573.06
1122,10,27,164.6
1122,10,28,751.6800000000001
1122,10,30,631.0699999999999
1122,10,31,185.03
1122,11,1,87.27
1122,11,3,1903.65
1122,11,4,527.0799999999999
1122,11,6,366.79999999999995
1122,11,7,1228.8600000000001
1122,11,8,411.72
1122,11,9,388.33
1122,11,10,2.91
1122,11,11,590.29
1122,11,12,1473.81
1122,11,13,141.06
1122,11,14,1232.3799999999999
1122,11,15,296.95
1122,11,16,835.5600000000001
1122,11,17,933.0899999999999
1122,11,18,1271.07
1122,11,20,319.34
1122,11,21,465.42
1122,11,22,0.0
1122,11,23,1876.17
1122,11,24,588.4
1122,11,25,138.36
1122,11,26,398.21
1122,11,27,312.64
1122,11,28,971.11
1122,11,29,0.0
1122,11,30,101.55
1122,12,1,1454.6999999999998
1122,12,3,921.29
1122,12,6,791.47
1122,12,8,222.76
1122,12,10,114.79
1122,12,11,759.54
1122,12,12,174.34
1122,12,13,412.25
1122,12,14,592.4300000000001
1122,12,15,1603.04
1122,12,16,576.88
1122,12,17,2293.82
1122,12,19,662.65
1122,12,20,1668.82
1122,12,21,325.0
1122,12,22,0.0
1122,12,23,517.47
1122,12,24,583.34
1122,12,25,1784.97
1122,12,26,1381.18
1122,12,27,532.78
1122,12,28,1104.1100000000001
1122,12,29,706.22
1122,12,30,7.12
1122,12,31,2146.4300000000003
1123,6,29,929.96
1123,6,30,836.8
1123,7,1,501.71
1123,7,2,985.36
1123,7,3,2320.9900000000002
1123,7,4,34.75
1123,7,5,774.93
1123,7,6,571.36
1123,7,7,276.77
1123,7,8,523.67
1123,7,9,1428.65
1123,7,10,338.66
1123,7,11,1123.34
1123,7,12,3282.6800000000003
1123,7,13,1440.06
1123,7,14,1705.88
1123,7,15,383.34
1123,7,16,206.4
1123,7,17,1386.73
1123,7,18,266.31
1123,7,19,3295.12
1123,7,20,702.46
1123,7,21,2491.34
1123,7,22,1261.58
1123,7,23,722.02
1123,7,24,1374.8000000000002
1123,7,26,865.0899999999999
1123,7,27,446.52
1123,7,28,605.05
1123,7,29,1120.69
1123,7,30,1826.1600000000003
1123,7,31,960.53
1123,8,1,24.21
1123,8,2,831.04
1123,8,4,277.4
1123,8,5,0.0
1123,8,6,149.92
1123,8,7,475.23
1123,8,8,195.35
1123,8,9,166.34
1123,8,10,170.55
1123,8,11,1078.96
1123,8,12,972.3199999999999
1123,8,13,935.8399999999999
1123,8,14,833.0600000000001
1123,8,15,1485.72
1123,8,16,517.82
1123,8,17,659.05
1123,8,18,1339.24
1123,8,19,493.3
1123,8,20,784.76
1123,8,21,2922.37
1123,8,23,1305.5900000000001
1123,8,24,227.98
1123,8,25,618.7099999999999
1123,8,26,350.67
1123,8,27,690.6
1123,8,28,18.36
1123,8,29,1208.1399999999999
1123,8,30,545.16
1123,8,31,97.88
1123,9,1,1313.69
1123,9,2,469.76
1123,9,3,780.44
1123,9,4,231.92000000000002
1123,9,5,986.58
1123,9,6,618.76
1123,9,7,1423.8400000000001
1123,9,9,458.47
1123,9,10,288.22
1123,9,12,678.76
1123,9,13,541.42
1123,9,14,1153.6799999999998
1123,9,16,285.99
1123,9,17,158.4
1123,9,18,597.81
1123,9,19,753.8699999999999
1123,9,20,125.85
1123,9,21,1075.3400000000001
1123,9,22,1004.46
1123,9,23,999.18
1123,9,24,494.61
1123,9,25,359.54
1123,9,26,77.48
1123,9,27,554.44
1123,9,28,1603.31
1123,9,30,736.88
1123,10,1,1559.6299999999999
1123,10,2,554.55
1123,10,4,689.89
1123,10,5,916.73
1123,10,6,500.14
1123,10,7,485.28000000000003
1123,10,8,804.4300000000001
1123,10,9,1124.55
1123,10,10,717.47
1123,10,11,541.4
1123,10,12,849.27
1123,10,13,496.3
1123,10,14,306.11
1123,10,15,733.6
1123,10,16,682.6
1123,10,17,483.11
1123,10,18,668.11
1123,10,19,1144.37
1123,10,20,595.68
1123,10,21,536.6
1123,10,22,1323.6200000000001
1123,10,23,718.67
1123,10,24,709.3299999999999
1123,10,25,132.36
1123,10,26,139.91
1123,10,28,289.8
1123,10,29,480.67
1123,10,30,1089.32
1123,10,31,2232.48
1123,11,1,1428.44
1123,11,2,28.83
1123,11,3,1427.25
1123,11,4,881.35
1123,11,6,262.14
1123,11,7,1179.21
1123,11,9,1405.72
1123,11,10,428.84
1123,11,11,1872.6599999999999
1123,11,12,701.5
1123,11,13,1476.9
1123,11,14,294.26
1123,11,15,241.24
1123,11,16,96.16
1123,11,17,1019.1700000000001
1123,11,18,1551.16
1123,11,20,935.4
1123,11,21,886.93
1123,11,22,509.23
1123,11,23,142.1
1123,11,24,519.93
1123,11,25,323.45
1123,11,26,75.78
1123,11,27,1244.1100000000001
1123,11,28,1182.28
1123,11,29,547.38
1123,11,30,516.29
1123,12,1,274.25
1123,12,2,1050.61
1123,12,3,456.51
1123,12,4,2389.17
1123,12,5,1044.75
1123,12,6,481.11
1123,12,7,1712.9699999999998
1123,12,8,2004.25
1123,12,9,0.0
1123,12,10,719.28
1123,12,11,1539.79
1123,12,12,911.48
1123,12,13,179.58
1123,12,14,686.44
1123,12,15,369.6
1123,12,16,96.41
1123,12,17,740.8599999999999
1123,12,19,610.73
1123,12,20,99.76
1123,12,21,1013.8399999999999
1123,12,22,1520.17
1123,12,23,416.47
1123,12,24,287.05
1123,12,25,1171.76
1123,12,26,1050.46
1123,12,27,146.55
1123,12,28,1334.43
1123,12,29,17.12
1123,12,30,1326.0300000000002
1123,12,31,1330.79
1124,10,20,495.29
1124,10,24,787.34
1124,10,25,1166.12
1124,10,29,1237.67
1124,11,2,106.54
1124,11,7,166.7
1124,11,9,1439.8600000000001
1124,11,13,1470.29
1124,11,19,288.71
1124,11,21,72.66
1124,11,24,1174.33
1124,11,27,773.59
1124,11,30,405.89
1124,12,3,735.77
1124,12,5,897.9
1124,12,6,400.09
1124,12,15,0.0
1124,12,16,449.42
1124,12,17,294.38
1124,12,23,963.69
1124,12,24,866.8
1124,12,27,739.72
1124,12,29,422.34
1124,12,31,725.12
1125,12,15,1552.4299999999998
1125,12,16,428.86
1125,12,17,23.92
1125,12,18,879.8599999999999
1125,12,19,833.12
1125,12,20,1743.43
1125,12,21,597.1700000000001
1125,12,22,2993.8
1125,12,23,588.6500000000001
1125,12,24,1797.81
1125,12,25,432.12
1125,12,26,876.5699999999999
1125,12,27,855.0999999999999
1125,12,28,3344.2200000000003
1125,12,29,1650.2400000000002
1125,12,30,1655.0300000000002
1125,12,31,2444.77
1126,6,3,738.71
1126,6,4,456.52
1126,6,5,2335.79
1126,6,6,373.54
1126,6,7,260.93
1126,6,10,303.59
1126,6,12,602.59
1126,6,13,2165.46
1126,6,15,1175.6
1126,6,16,1636.39
1126,6,17,2566.7799999999997
1126,6,18,865.28
1126,6,19,793.35
1126,6,20,1315.24
1126,6,21,854.55
1126,6,23,678.84
1126,6,24,1136.28
1126,6,25,1058.18
1126,6,26,1575.1
1126,6,27,4548.12
1126,6,30,2134.7
1126,7,1,481.82
1126,7,2,2050.2200000000003
1126,7,3,288.22
1126,7,4,491.9
1126,7,5,560.16
1126,7,6,2471.64
1126,7,7,552.1400000000001
1126,7,8,1644.02
1126,7,10,506.54999999999995
1126,7,11,2209.76
1126,7,12,2272.43
1126,7,13,713.0799999999999
1126,7,15,302.27
1126,7,16,174.75
1126,7,17,220.5
1126,7,19,1369.35
1126,7,20,1131.72
1126,7,23,1771.7599999999998
1126,7,25,642.51
1126,7,26,1252.0700000000002
1126,7,27,2363.9700000000003
1126,7,28,456.41
1126,7,29,804.6200000000001
1126,7,30,741.3
1126,7,31,295.68
1126,8,1,1269.54
1126,8,2,2417.58
1126,8,3,1229.45
1126,8,4,3452.49
1126,8,5,909.13
1126,8,6,1067.8
1126,8,7,2542.38
1126,8,8,745.99
1126,8,9,2364.6
1126,8,11,629.45
1126,8,13,1752.85
1126,8,14,1511.43
1126,8,15,1758.5500000000002
1126,8,16,889.55
1126,8,17,700.75
1126,8,18,2445.1800000000003
1126,8,19,530.21
1126,8,22,1384.3000000000002
1126,8,23,1353.02
1126,8,24,1974.3799999999999
1126,8,25,78.01
1126,8,27,390.02
1126,8,28,346.75
1126,8,29,794.47
1126,8,30,1769.28
1126,9,1,712.44
1126,9,2,1331.04
1126,9,3,9.38
1126,9,4,1849.27
1126,9,5,2046.78
1126,9,6,1488.96
1126,9,8,1720.1799999999998
1126,9,9,398.02
1126,9,10,2219.12
1126,9,11,78.68
1126,9,12,615.97
1126,9,13,80.89
1126,9,14,1322.98
1126,9,15,1049.5
1126,9,16,1286.58
1126,9,17,1276.58
1126,9,18,410.37
1126,9,19,1013.51
1126,9,20,884.71
1126,9,21,1239.43
1126,9,22,354.73
1126,9,23,280.37
1126,9,24,1885.05
1126,9,25,1312.1
1126,9,26,813.85
1126,9,28,290.82
1126,9,29,1151.79
1126,9,30,1073.23
1126,10,1,563.36
1126,10,2,373.03
1126,10,3,1684.35
1126,10,4,853.3399999999999
1126,10,5,794.9
1126,10,6,2477.27
1126,10,9,321.61
1126,10,10,1495.71
1126,10,11,563.8199999999999
1126,10,12,1567.25
1126,10,13,1161.46
1126,10,14,2418.84
1126,10,15,1018.45
1126,10,18,764.63
1126,10,19,1823.72
1126,10,20,1013.6100000000001
1126,10,21,1031.17
1126,10,22,502.29999999999995
1126,10,24,1632.72
1126,10,25,287.02
1126,10,26,513.99
1126,10,28,251.57
1126,10,29,1474.91
1126,10,30,222.66
1126,10,31,28.95
1126,11,2,2923.6
1126,11,3,353.28
1126,11,4,383.78
1126,11,6,992.1899999999999
1126,11,7,1210.72
1126,11,8,399.49
1126,11,10,482.21
1126,11,11,639.27
1126,11,12,0.0
1126,11,13,2011.9
1126,11,14,389.39
1126,11,15,1352.4
1126,11,18,644.76
1126,11,19,827.97
1126,11,20,306.0
1126,11,22,2136.16
1126,11,23,1423.8700000000001
1126,11,24,654.35
1126,11,25,229.56
1126,11,29,1558.1100000000001
1126,11,30,1987.15
1126,12,1,558.23
1126,12,3,929.71
1126,12,4,953.29
1126,12,5,512.74
1126,12,7,2199.8199999999997
1126,12,8,934.88
1126,12,10,1024.07
1126,12,11,680.8299999999999
1126,12,12,1639.74
1126,12,13,923.08
1126,12,14,499.35
1126,12,15,521.47
1126,12,17,498.45
1126,12,18,512.38
1126,12,21,1027.56
1126,12,22,1448.6599999999999
1126,12,24,1259.73
1126,12,25,1365.79
1126,12,26,1379.99
1126,12,27,434.38
1126,12,29,511.66
1126,12,30,960.64
1126,12,31,1358.21
1127,6,24,682.01
1127,6,25,2262.04
1127,6,26,832.44
1127,6,27,1367.79
1127,6,28,577.84
1127,6,29,1835.45
1127,6,30,199.35999999999999
1127,7,1,513.24
1127,7,2,2595.26
1127,7,3,412.52
1127,7,4,1877.95
1127,7,5,0.0
1127,7,6,957.1800000000001
1127,7,7,710.78
1127,7,8,463.36
1127,7,9,1611.66
1127,7,10,0.0
1127,7,11,249.2
1127,7,12,0.0
1127,7,13,316.98
1127,7,14,0.0
1127,7,15,1213.07
1127,7,16,1716.45
1127,7,17,452.63
1127,7,18,97.88
1127,7,19,386.91
1127,7,20,643.55
1127,7,21,1103.77
1127,7,22,652.95
1127,7,23,136.0
1127,7,24,764.44
1127,7,26,265.07
1127,7,28,492.74
1127,7,29,2222.56
1127,7,30,1257.0
1127,7,31,495.62
1127,8,1,332.32
1127,8,2,181.27
1127,8,4,1141.25
1127,8,5,413.61
1127,8,6,1445.23
1127,8,7,363.8
1127,8,9,1196.0500000000002
1127,8,10,424.86
1127,8,11,364.12
1127,8,12,1182.27
1127,8,14,1168.78
1127,8,15,1633.15
1127,8,16,1190.82
1127,8,18,2070.44
1127,8,20,533.03
1127,8,21,1142.25
1127,8,22,899.46
1127,8,24,231.7
1127,8,25,92.0
1127,8,26,458.35
1127,8,27,1164.93
1127,8,28,1766.73
1127,8,30,1117.3400000000001
1127,8,31,777.81
1127,9,1,266.31
1127,9,2,1384.8
1127,9,3,180.46
1127,9,4,0.0
1127,9,5,183.98000000000002
1127,9,6,733.13
1127,9,7,1159.9399999999998
1127,9,8,775.71
1127,9,9,310.8
1127,9,10,1792.01
1127,9,11,106.6
1127,9,12,2083.85
1127,9,13,1182.98
1127,9,14,1476.74
1127,9,15,339.3
1127,9,16,1516.53
1127,9,17,334.23
1127,9,18,1657.8600000000001
1127,9,19,427.52
1127,9,20,586.94
1127,9,21,1215.27
1127,9,22,780.03
1127,9,23,1070.75
1127,9,24,1166.24
1127,9,25,1923.4699999999998
1127,9,26,745.66
1127,9,27,0.0
1127,9,28,863.89
1127,9,29,1758.96
1127,9,30,438.48
1127,10,1,0.0
1127,10,2,547.8499999999999
1127,10,3,40.18
1127,10,4,0.0
1127,10,5,519.23
1127,10,6,1613.58
1127,10,7,1288.81
1127,10,8,609.24
1127,10,9,2563.09
1127,10,10,434.99
1127,10,11,212.31
1127,10,12,191.56
1127,10,14,282.23
1127,10,15,1676.0500000000002
1127,10,16,961.41
1127,10,17,570.29
1127,10,18,696.54
1127,10,19,1723.99
1127,10,20,2405.44
1127,10,22,1457.35
1127,10,23,1230.77
1127,10,25,2242.63
1127,10,26,533.14
1127,10,27,568.62
1127,10,28,195.09
1127,10,29,1408.88
1127,10,30,345.05
1127,11,1,729.3
1127,11,2,974.76
1127,11,3,1363.45
1127,11,4,286.15
1127,11,5,0.0
1127,11,6,1133.97
1127,11,7,1371.1799999999998
1127,11,8,1343.99
1127,11,9,1279.86
1127,11,10,260.93
1127,11,11,549.73
1127,11,12,1161.52
1127,11,13,2060.95
1127,11,14,755.83
1127,11,15,635.99
1127,11,16,802.8299999999999
1127,11,17,1388.9099999999999
1127,11,18,1420.2199999999998
1127,11,19,661.6
1127,11,20,1550.23
1127,11,21,1765.78
1127,11,22,1578.41
1127,11,23,844.1800000000001
1127,11,24,1211.94
1127,11,25,1262.03
1127,11,26,1026.76
1127,11,28,78.82
1127,11,29,542.41
1127,11,30,475.22
1127,12,1,735.23
1127,12,2,1103.1100000000001
1127,12,3,3424.25
1127,12,4,559.87
1127,12,6,1219.22
1127,12,7,206.3
1127,12,8,179.9
1127,12,9,1373.29
1127,12,10,339.88
1127,12,11,495.90000000000003
1127,12,12,2165.45
1127,12,13,983.66
1127,12,14,549.33
1127,12,15,42.15
1127,12,16,306.5
1127,12,17,579.3
1127,12,18,341.04999999999995
1127,12,19,267.71
1127,12,20,763.37
1127,12,21,1383.17
1127,12,23,313.26
1127,12,24,0.0
1127,12,25,587.27
1127,12,26,648.75
1127,12,27,567.77
1127,12,28,412.91
1127,12,29,41.96
1127,12,30,1403.39
1127,12,31,970.0999999999999
1128,6,6,1541.0
1128,6,8,122.91
1128,6,9,913.1800000000001
1128,6,10,796.48
1128,6,11,1350.06
1128,6,12,676.3399999999999
1128,6,13,154.22
1128,6,14,241.96
1128,6,15,0.0
1128,6,16,366.14
1128,6,17,714.97
1128,6,18,121.58
1128,6,19,1126.53
1128,6,20,332.63
1128,6,21,437.01
1128,6,23,324.02
1128,6,24,1152.88
1128,6,25,423.03
1128,6,26,690.52
1128,6,27,782.9
1128,6,28,0.0
1128,6,30,768.02
1128,7,2,1030.61
1128,7,4,188.85
1128,7,5,542.37
1128,7,6,1520.04
1128,7,7,2060.9
1128,7,8,276.93
1128,7,9,933.4000000000001
1128,7,11,221.64
1128,7,12,314.0
1128,7,13,1213.05
1128,7,14,743.4399999999999
1128,7,15,0.0
1128,7,16,237.62
1128,7,17,620.6700000000001
1128,7,18,1977.52
1128,7,19,814.3000000000001
1128,7,20,931.95
1128,7,21,489.82
1128,7,23,338.77
1128,7,25,380.62
1128,7,26,808.71
1128,7,27,1813.88
1128,7,28,0.0
1128,7,29,643.16
1128,7,30,2156.93
1128,7,31,537.14
1128,8,1,2346.95
1128,8,2,6.74
1128,8,3,0.0
1128,8,4,302.16
1128,8,8,735.75
1128,8,9,923.74
1128,8,10,426.98
1128,8,11,761.7
1128,8,12,300.92999999999995
1128,8,13,652.96
1128,8,14,1131.56
1128,8,15,837.5600000000001
1128,8,16,123.78
1128,8,17,146.41
1128,8,18,1235.8000000000002
1128,8,20,753.45
1128,8,21,444.21
1128,8,22,0.0
1128,8,23,296.61
1128,8,25,2144.2
1128,8,26,953.5
1128,8,27,626.15
1128,8,29,324.23
1128,8,30,273.12
1128,9,1,144.95
1128,9,2,763.46
1128,9,4,317.39
1128,9,5,746.56
1128,9,6,585.35
1128,9,7,509.7
1128,9,8,622.1199999999999
1128,9,11,60.35
1128,9,12,3547.54
1128,9,14,556.98
1128,9,15,1790.8700000000001
1128,9,16,998.95
1128,9,17,1142.7
1128,9,18,2119.9
1128,9,19,1088.8
1128,9,20,409.26
1128,9,21,268.84
1128,9,22,2512.54
1128,9,23,315.04
1128,9,24,265.97
1128,9,25,248.35999999999999
1128,9,26,1227.22
1128,9,27,531.92
1128,9,28,430.05
1128,10,1,1023.6999999999999
1128,10,2,992.52
1128,10,3,464.82
1128,10,4,156.8
1128,10,5,605.02
1128,10,6,0.0
1128,10,7,841.22
1128,10,8,1048.52
1128,10,9,2047.79
1128,10,10,611.11
1128,10,11,36.04
1128,10,13,1658.01
1128,10,15,520.03
1128,10,16,159.89
1128,10,17,293.63
1128,10,18,923.21
1128,10,19,613.04
1128,10,20,543.35
1128,10,21,899.9599999999999
1128,10,22,854.52
1128,10,23,321.03
1128,10,24,35.34
1128,10,25,1223.03
1128,10,26,1497.15
1128,10,27,657.5
1128,10,28,937.73
1128,10,29,890.82
1128,10,31,15.15
1128,11,2,466.38
1128,11,4,963.5799999999999
1128,11,5,541.55
1128,11,6,431.06
1128,11,7,2081.11
1128,11,8,937.9200000000001
1128,11,9,938.89
1128,11,12,727.4200000000001
1128,11,13,1020.1700000000001
1128,11,14,0.0
1128,11,15,921.62
1128,11,16,2182.6
1128,11,18,708.82
1128,11,19,707.94
1128,11,20,366.0
1128,11,21,1766.23
1128,11,22,841.6200000000001
1128,11,23,1337.6399999999999
1128,11,25,309.14
1128,11,26,175.05
1128,11,27,904.1700000000001
1128,11,28,411.46
1128,11,29,0.0
1128,12,1,143.24
1128,12,2,726.95
1128,12,3,0.0
1128,12,4,0.0
1128,12,6,511.47
1128,12,7,1113.42
1128,12,8,520.6
1128,12,9,673.7
1128,12,10,72.03
1128,12,11,0.0
1128,12,13,562.23
1128,12,16,2300.58
1128,12,19,1812.51
1128,12,21,351.43
1128,12,23,93.57
1128,12,24,1961.8
1128,12,25,945.49
1128,12,26,0.29
1128,12,27,460.9
1128,12,28,108.13
1128,12,29,1681.92
1128,12,30,1051.54
1128,12,31,270.93
1130,9,15,771.25
1130,9,17,1566.22
1130,9,18,365.07
1130,9,19,590.79
1130,9,20,332.7
1130,9,21,1353.09
1130,9,22,784.95
1130,9,23,1139.76
1130,9,25,707.21
1130,9,26,255.59
1130,9,27,961.09
1130,9,28,1861.68
1130,9,29,579.04
1130,9,30,1518.91
1130,10,1,397.09000000000003
1130,10,2,134.93
1130,10,3,1468.1599999999999
1130,10,4,1634.09
1130,10,5,338.66
1130,10,6,1959.69
1130,10,8,471.77
1130,10,9,674.6099999999999
1130,10,10,963.11
1130,10,11,758.82
1130,10,12,1662.0
1130,10,13,922.11
1130,10,15,317.35
1130,10,17,839.84
1130,10,19,844.1
1130,10,20,1026.18
1130,10,22,921.3500000000001
1130,10,23,241.76
1130,10,25,0.0
1130,10,26,93.02
1130,10,28,807.02
1130,10,29,852.5
1130,10,30,1037.45
1130,10,31,2340.41
1130,11,1,993.4000000000001
1130,11,2,0.0
1130,11,3,490.13
1130,11,4,1080.37
1130,11,6,370.74
1130,11,7,641.83
1130,11,8,706.27
1130,11,9,1285.3400000000001
1130,11,10,532.2
1130,11,11,599.9399999999999
1130,11,12,442.06
1130,11,14,590.74
1130,11,15,98.68
1130,11,16,0.0
1130,11,17,0.0
1130,11,18,1009.31
1130,11,19,892.7199999999999
1130,11,20,581.3
1130,11,21,0.0
1130,11,22,441.78000000000003
1130,11,23,556.47
1130,11,24,111.99
1130,11,26,366.99
1130,11,27,586.55
1130,11,28,574.5699999999999
1130,11,30,847.53
1130,12,1,871.29
1130,12,2,584.75
1130,12,4,770.95
1130,12,5,0.0
1130,12,6,113.98
1130,12,7,515.94
1130,12,8,1245.82
1130,12,9,810.51
1130,12,10,0.0
1130,12,11,1880.0300000000002
1130,12,12,814.46
1130,12,13,358.9
1130,12,15,1139.65
1130,12,16,1041.5900000000001
1130,12,17,563.88
1130,12,19,0.0
1130,12,20,744.3299999999999
1130,12,21,0.0
1130,12,22,1225.45
1130,12,23,1009.4499999999999
1130,12,24,26.98
1130,12,25,683.98
1130,12,26,401.64
1130,12,27,926.23
1130,12,28,877.9
1130,12,29,843.5
1130,12,31,469.22
1131,5,9,61.73
1131,5,10,230.54
1131,5,13,0.0
1131,5,14,747.01
1131,5,15,0.0
1131,5,16,1624.35
1131,5,17,75.38
1131,5,18,177.57
1131,5,19,0.0
1131,5,21,246.4
1131,5,24,389.3
1131,5,27,827.26
1131,5,29,732.2
1131,5,30,368.68
1131,5,31,987.69
1131,6,2,868.73
1131,6,3,140.14
1131,6,4,350.58
1131,6,5,508.24
1131,6,6,386.06
1131,6,8,975.26
1131,6,9,334.97
1131,6,12,1364.53
1131,6,14,521.41
1131,6,15,653.39
1131,6,16,642.3
1131,6,19,788.02
1131,6,21,1092.72
1131,6,24,462.76
1131,6,25,128.06
1131,6,26,1501.65
1131,6,28,428.71
1131,6,29,2022.21
1131,6,30,1467.3
1131,7,1,213.22
1131,7,3,589.22
1131,7,4,543.9
1131,7,5,220.91
1131,7,7,299.06
1131,7,8,559.16
1131,7,9,1242.63
1131,7,10,822.48
1131,7,11,884.19
1131,7,13,1414.54
1131,7,14,1297.63
1131,7,15,935.76
1131,7,16,918.14
1131,7,17,818.2
1131,7,18,435.39
1131,7,19,629.13
1131,7,21,127.35
1131,7,22,970.83
1131,7,25,1161.2
1131,7,26,1085.9
1131,7,27,664.37
1131,7,28,730.8
1131,8,1,673.83
1131,8,3,654.63
1131,8,4,167.72
1131,8,5,219.85
1131,8,6,110.56
1131,8,7,821.52
1131,8,8,787.38
1131,8,10,453.46
1131,8,11,348.41
1131,8,12,1510.23
1131,8,15,262.7
1131,8,20,1849.3400000000001
1131,8,21,223.83
1131,8,23,1791.28
1131,8,24,504.46
1131,8,25,813.73
1131,8,26,642.17
1131,8,31,436.68
1131,9,1,644.2
1131,9,3,289.1
1131,9,4,1073.29
1131,9,6,1164.96
1131,9,7,1280.27
1131,9,9,1475.72
1131,9,10,488.74
1131,9,11,315.53
1131,9,13,241.92
1131,9,14,432.06
1131,9,15,625.11
1131,9,16,1650.79
1131,9,17,1912.93
1131,9,18,942.0
1131,9,19,103.74
1131,9,22,876.79
1131,9,23,440.66
1131,9,25,769.69
1131,9,29,867.25
1131,10,2,1381.38
